nama,lat,lon,elevasi_m
Gunung Tembilangbesi,-5.323056,104.899444,
Gunung Temboankoki,1.569400,125.097500,
Gunung Tembok,4.167300,96.875800,
Gunung Temek,-8.855556,116.270278,
Gunung Temek,-8.808333,116.202500,
Gunung Temiang,-1.258400,116.330800,
Gunung Temon,-8.046944,111.581667,
Gunung Temongsir,-2.223770,139.190840,
Gunung Tempe,-7.788056,113.772778,
Gunung Tempel,-7.255278,109.446944,
Gunung Tempi,-7.808333,112.791111,
Gunung Templek,-7.465278,112.084167,
Gunung Templek,-7.007500,112.004444,
Gunung Tempokiju,-1.601944,105.849722,
Gunung Tempolak,-8.840833,116.281667,
Gunung Temporah,-7.733333,113.650000,
Gunung Tempuh,-6.790278,108.216111,
Gunung Tempurung,-2.468333,102.216111,
Gunung Temugiri,-7.926111,112.790278,
Gunung Tenal,-3.692778,127.958056,
Gunung Tenamatua,-1.701700,120.984200,
Gunung Tenan,-3.600000,130.566667,
Gunung Tengah,-6.518333,107.308889,
Gunung Tengah,-7.983611,113.671111,
Gunung Tengah,-6.996111,108.843056,
Gunung Tengah,-6.114722,106.038889,
Gunung Tengah,-3.685833,128.001944,
Gunung Tengah,-7.388889,107.672500,
Gunung Tengal,-8.113611,111.331944,
Gunung Tengayang,-8.187500,115.211389,
Gunung Tenggek,-7.745833,109.399722,
Gunung Tengger,-8.342222,112.307778,
Gunung Tenggina,-7.069722,113.542778,
Gunung Tengkorak,-0.223056,117.110556,
Gunung Tengku Dijawa,4.830500,96.167500,
Gunung Tengku Manik,4.705800,96.342100,
Gunung Tengkunjerang,4.410600,97.471600,
Gunung Tengu,-7.935833,113.261389,
Gunung Tenjo,-7.216944,106.783333,
Gunung Tenjo,-7.551667,108.040556,
Gunung Tenjolaut,-6.121389,106.037500,
Gunung Tenjolaut,-7.641389,107.819167,
Gunung Tenjolaya,-7.467222,108.423611,
Gunung Tenjoleat,-6.541944,106.509444,
Gunung Tenjollaut,-7.569722,107.798333,
Gunung Tenjomaja,-7.380833,108.824167,
Gunung Tenong,-8.196944,111.285833,
Gunung Tenong,-7.793889,110.885278,
Gunung Tentolomatika,0.873400,122.489100,
Gunung Tepas,-8.107500,112.383333,
Gunung Terake,-8.850556,116.151944,
Gunung Terangbukit,-8.338333,116.636667,
Gunung Terangga,-8.895278,116.251667,
Gunung Terap,-0.481200,104.488500,
Gunung Teras,-8.233889,111.846111,
Gunung Terasi,-7.851667,111.340556,
Gunung Terbang,-6.160000,106.076667,
Gunung Terbang,-7.178056,109.313611,
Gunung Terbang,-5.946389,106.074722,
Gunung Terbelo,-7.377222,112.007778,
Gunung Terdas,-7.999444,111.296667,
Gunung Terembun,-1.712222,101.182778,
Gunung Teri,-3.790000,130.724200,
Gunung Terius,-0.367600,116.812600,
Gunung Termulus,-6.608333,110.907500,
Gunung Ternate,0.800000,127.333330,
Gunung Terongan,-8.320278,113.999167,
Gunung Terunja,4.394300,97.462500,
Gunung Teteh,4.809800,97.809400,
Gunung Teumine,5.164900,96.434600,
Gunung Teungku,2.867300,97.800200,
Gunung Teungkualueseukeuem,4.685400,95.642200,
Gunung Teungkudirambong,5.059700,96.597100,
Gunung Teunkudrakal,4.884600,96.744200,
Gunung Teurawah Ciko,5.131900,96.450700,
Gunung Tibuambung,-8.502778,116.116389,
Gunung Tidar,-7.496111,110.218056,
Gunung Tiga,4.658700,95.855600,
Gunung Tiga,-5.100278,105.441111,
Gunung Tiga,-7.331667,108.853056,
Gunung Tigajerai,-1.040100,102.385400,
Gunung Tigalalu,0.070000,127.420000,422
Gunung Tigapongporang,-6.632778,107.593056,
Gunung Tigo,-5.433000,104.861800,
Gunung Tijibatee,4.714300,95.770300,
Gunung Tijon,4.244800,97.389600,
Gunung Tikai,-2.647500,100.043800,
Gunung Tikukur,-7.100000,107.833333,
Gunung Tikukur,-7.130278,107.400278,
Gunung Tikukur,-7.060278,107.662778,
Gunung Tikukuran,-7.593333,107.863611,
Gunung Tikung,2.367500,115.619444,
Gunung Tilai,-2.233333,128.316667,
Gunung Tili,-3.694167,127.981944,
Gunung Tiling,-2.103800,105.395900,
Gunung Tilu,-7.542500,107.946944,1154
Gunung Tilu,-7.118800,108.699200,
Gunung Tilu,-7.106389,107.386111,
Gunung Tilu,-7.156389,107.529444,
Gunung Tilu,-6.904167,107.184444,
Gunung Tilu,-6.998333,108.865556,
Gunung Tilu,-7.379722,107.620000,
Gunung Tilu,-7.432500,107.790278,
Gunung Tilu,-6.775556,106.220278,
Gunung Tilu,-7.395833,108.307778,
Gunung Tilu,-7.118889,108.699167,
Gunung Timahobe,0.533333,109.133333,
Gunung Timang,-8.209722,111.227778,
Gunung Timanggetah,4.467200,97.386500,
Gunung Timanuk,-8.444444,116.402778,
Gunung Timbel,-7.043889,108.576667,
Gunung Timluria,-3.208900,128.463100,
Gunung Timongo,-7.381389,112.075833,
Gunung Tinak,-7.171111,109.847500,
Gunung Tinankong,-1.408100,123.263900,
Gunung Tindihan,-2.721111,115.523611,
Gunung Tingan,0.303300,115.703300,
Gunung Tinggang,-8.882500,116.258056,
Gunung Tinggi,-3.249000,115.402100,
Gunung Tinggi,-5.810000,112.665800,
Gunung Tinggi,3.579600,97.018900,
Gunung Tinggi,-7.775556,112.942500,
Gunung Tinggi,-3.296667,128.019444,
Gunung Tinggi,-6.960040,113.293370,
Gunung Tinggil,-8.111667,114.251111,
Gunung Tingkat,-0.171200,117.029600,
Gunung Tingo,4.382100,96.045800,
Gunung Tinjamaya,-7.178611,109.138056,
Gunung Tinjauan Agam,0.456700,99.788600,
Gunung Tinjil,-0.279000,110.623300,
Gunung Tinjoanlaut,2.608800,98.437300,
Gunung Tinombala,0.687806,120.837222,
Gunung Tinoring,-3.154722,119.880833,
Gunung Tinumpuk,-7.787500,110.084722,
Gunung Tipis,-7.201389,109.510833,
Gunung Tipis,-7.235556,109.403333,
Gunung Tipis,-7.480278,111.807500,
Gunung Tipis,-8.282222,111.901667,
Gunung Tipis,-8.285000,111.659722,
Gunung Tipung,-7.265000,107.460000,
Gunung Tiran,-7.998611,111.231389,
Gunung Tirem,-6.971100,109.287300,
Gunung Tirisan,-8.269167,111.563889,
Gunung Tirta,-8.168611,114.668611,
Gunung Tirtasinawang,-8.145833,111.723889,
Gunung Tiru,-6.850000,108.090556,
Gunung Tisuk,-6.619167,106.265833,
Gunung Titaulu,-3.733050,127.953290,
Gunung Titi,-2.504145,115.526073,
Gunung Titiakar,4.224800,97.869300,
Gunung Titilegan,1.244200,128.235000,
Gunung Tiungkandang,0.141700,110.025000,
Gunung Tiusa,2.220200,97.242100,
Gunung Tiwasya,-2.974444,128.282500,
Gunung Tiwu,-6.965278,111.657778,
Gunung Tiyaran,-7.770278,110.852222,
Gunung Tlaga,-7.678889,109.457222,
Gunung Tlawah,-7.842500,110.645556,
Gunung Tleret,-7.610556,109.914722,
Gunung Tlogo,-7.833333,110.051389,
Gunung Tlogo,-6.871111,111.350833,
Gunung Tlogo,-8.018611,111.646111,
Gunung Toar,0.766667,123.666667,
Gunung Toba,2.616667,98.816667,905
Gunung Tobatuan,-6.921944,112.958333,
Gunung Todoko-Ranu,1.250000,127.470000,979
Gunung Togel,-6.989167,113.709722,
Gunung Togiring,-6.909444,112.951667,
Gunung Togisoro,1.433333,127.900000,
Gunung Togohi,1.636700,127.900800,
Gunung Togubang,-7.030556,112.879167,
Gunung Toguis,1.510000,127.862500,
Gunung Togwormeri,-1.210000,133.532500,
Gunung Tohenhalang,1.194200,114.168300,
Gunung Tohkier,-0.617500,132.256944,2461
Gunung Toidoh,5.131500,96.239800,
Gunung Tojek,-7.780833,113.812778,
Gunung Tok Reung,4.090300,96.596000,
Gunung Tokapui,4.411800,96.302700,
Gunung Toke,-7.481667,107.589722,
Gunung Toklolombok,-8.503333,116.151389,
Gunung Tokoto,-6.935556,112.869722,
Gunung Tola,-3.740278,128.149722,
Gunung Tolareri,-2.411800,136.892900,
Gunung Tolutolu,1.135000,127.680000,
Gunung Tomangomang,-8.861667,116.155000,
Gunung Tombokarno,-8.296944,111.734167,
Gunung Tometindo,-2.050000,121.150000,
Gunung Tomini,0.566667,120.500000,
Gunung Tomo,-2.901700,129.419200,
Gunung Tompe,-8.108611,111.093056,
Gunung Tompe,-8.046111,112.968333,
Gunung Tompeng,-7.141400,112.830300,
Gunung Tompoknangka,-8.280278,111.647778,
Gunung Tomuria,1.050800,127.555000,
Gunung Tondano,1.230000,124.830000,1202
Gunung Tongker,-8.866389,116.132222,
Gunung Tonjong,-6.537500,107.200000,
Gunung Tontetu,-2.964722,128.281667,
Gunung Tonu,-3.219400,127.777300,
Gunung Topi,4.072000,97.814900,
Gunung Toplana,-3.386667,128.494444,
Gunung Torenang,-7.092222,113.430000,
Gunung Torokono,0.866670,127.633330,
Gunung Toromi,-3.503900,133.785900,
Gunung Torowongso,-7.754722,110.766389,
Gunung Torung,-3.148056,128.066389,
Gunung Totaniwel,-3.398056,128.509722,
Gunung Totoganmalang,-8.125000,112.961389,
Gunung Totokan,-8.056389,111.809167,
Gunung Totokmatan,3.146430,115.668180,
Gunung Towoa,3.781700,126.789200,
Gunung Towongo,1.430800,128.606700,
Gunung Trankil,-7.032500,110.386667,
Gunung Transat,-8.409722,116.700278,
Gunung Trate,-8.436111,113.637500,
Gunung Trate,-8.408889,113.570000,
Gunung Trawas,-7.696389,109.451389,
Gunung Trenggiling,-7.606389,110.028889,
Gunung Tretes,-7.841111,112.798333,
Gunung Tretes,-8.166111,112.422500,
Gunung Trieng,5.213500,95.510500,
Gunung Tripis,-7.470000,109.795800,
Gunung Tritis,-7.525278,109.608889,
Gunung Tritis,-8.334722,111.607222,
Gunung Trolelo,-8.323611,111.515556,
Gunung Trowili,-6.471111,110.869167,
Gunung Truno,-8.230556,111.592500,
Gunung Trunowelang,-8.261111,111.679444,
Gunung Tsina,-3.783333,134.366667,
Gunung Tua,-6.621111,107.719722,
Gunung Tuan,3.281700,97.181300,
Gunung Tuban,-8.218611,111.636944,
Gunung Tugagug,-6.956111,107.501111,
Gunung Tugak,0.958700,111.716400,
Gunung Tuge,-7.716944,109.462500,
Gunung Tugel,-7.506667,109.560000,
Gunung Tugel,-7.624167,110.308333,
Gunung Tugel,-7.267222,109.074722,
Gunung Tugel,-7.131667,109.406944,
Gunung Tugel,-7.187500,109.101667,
Gunung Tugel,-6.983333,109.275833,
Gunung Tugel,-7.904722,113.188889,
Gunung Tugel,-6.590833,110.886111,
Gunung Tugel,-7.825556,111.725000,
Gunung Tugel,-7.554722,108.585278,
Gunung Tugel,-6.911389,111.772222,
Gunung Tugel,-8.008900,111.838800,
Gunung Tugu,-6.633333,107.450000,
Gunung Tugu,-7.244722,110.324722,
Gunung Tugu,-6.835833,107.857500,
Gunung Tugu,-7.069722,107.144722,
Gunung Tugu,-7.487222,107.835556,
Gunung Tuju,-4.516944,129.905556,
Gunung Tujuh,-1.677064,101.427447,2732
Gunung Tukadponggod,-8.756700,115.845800,
Gunung Tukamaja,-7.077222,108.894722,
Gunung Tukan-kole,0.507500,115.160800,
Gunung Tukatpongot,-8.803889,115.887222,
Gunung Tukcupu,-7.991111,111.516389,
Gunung Tukukur,3.914800,97.036100,
Gunung Tukul Belian,4.120800,108.231700,
Gunung Tukung,-7.255278,109.366944,
Gunung Tukung,-6.997222,108.831389,
Gunung Tukung,-7.066667,109.196111,
Gunung Tukung,-6.124722,105.952778,
Gunung Tukung,0.466100,117.430200,
Gunung Tukusilo,3.240556,115.883056,
Gunung Tulak,-8.181667,111.526389,
Gunung Tulangklutuk,-8.212222,111.674167,
Gunung Tuleh,0.236300,99.751154,1980
Gunung Tulen,-1.982222,105.269444,
Gunung Tulung,-8.052778,111.520833,
Gunung Tumbakan,-7.768056,112.465833,
Gunung Tumbal,-6.783333,106.366667,
Gunung Tumbang,-7.244167,109.438889,
Gunung Tumbu,-7.794722,110.872500,
Gunung Tumo,-8.377500,112.663611,
Gunung Tumpaampo,-8.222222,111.439167,
Gunung Tumpak,1.565833,124.844722,
Gunung Tumpak,-8.278611,112.286389,
Gunung Tumpak,-8.226389,111.480000,
Gunung Tumpakamben,-8.121389,111.681944,
Gunung Tumpakampel,-8.121111,111.617778,
Gunung Tumpakapok,-8.075833,111.774167,
Gunung Tumpakbengle,-7.948333,111.582222,
Gunung Tumpakbundel,-8.020000,111.762222,
Gunung Tumpakcandu,-7.818611,111.691944,
Gunung Tumpakcatak,-8.291667,111.914167,
Gunung Tumpakcenik,-8.096111,111.798333,
Gunung Tumpakcerme,-8.312778,111.462778,
Gunung Tumpakces,-8.216667,111.700278,
Gunung Tumpakeok,-8.253889,111.293056,
Gunung Tumpakgudel,-7.973333,111.751111,
Gunung Tumpakgumawang,-8.148056,111.679444,
Gunung Tumpakjaran,-8.029167,111.722222,
Gunung Tumpakjegeng,-8.046389,111.798333,
Gunung Tumpakkaban,-8.241111,111.727500,
Gunung Tumpakkalor,-8.040278,111.725833,
Gunung Tumpakkambangan,-8.068056,111.338889,
Gunung Tumpakkandong,-8.036111,111.803333,
Gunung Tumpakkengkeng,-8.025000,111.785000,
Gunung Tumpakkunci,-8.098056,111.708333,
Gunung Tumpakkunci,-8.013333,111.663611,
Gunung Tumpaklemes,-8.035278,111.788333,
Gunung Tumpakmiri,-8.283889,111.982778,
Gunung Tumpakmiri,-8.183333,111.401944,
Gunung Tumpakpadas,-7.998056,111.677500,
Gunung Tumpakparuk,-7.462222,109.737500,
Gunung Tumpakpelang,-8.075000,111.640278,
Gunung Tumpakpelem,-8.198611,111.558333,
Gunung Tumpakpelem,-8.253056,111.737778,
Gunung Tumpakpelem,-8.044722,111.769167,
Gunung Tumpakpletes,-8.288611,111.709167,
Gunung Tumpakpucang,-8.174722,111.348889,
Gunung Tumpakrengit,-8.317500,111.626111,
Gunung Tumpaksablah,-8.225556,112.051667,
Gunung Tumpaksawa,-8.313056,111.485556,
Gunung Tumpaksemi,-8.318611,111.675000,
Gunung Tumpaksempu,-8.291667,111.467222,
Gunung Tumpaksemut,-8.265000,111.875200,
Gunung Tumpaksengan,-8.266389,111.638333,
Gunung Tumpaksengan,-8.254722,111.632222,
Gunung Tumpaksuru,-8.069722,111.726111,
Gunung Tumpaktembus,-8.325556,111.586111,
Gunung Tumpakwalang,-8.294167,111.463056,
Gunung Tumpakweru,-8.321667,111.604722,
Gunung Tumpang,-8.136667,111.215833,
Gunung Tumpang,-6.953611,106.390833,
Gunung Tumpang,-6.558889,106.416111,
Gunung Tumpangpitu,-8.613333,114.041944,
Gunung Tumpeng,-7.345278,110.601667,
Gunung Tumpeng,-7.770280,110.105830,
Gunung Tumpeng,-7.630000,109.634444,
Gunung Tumpeng,-7.470833,107.550278,
Gunung Tumpeng,-7.418333,107.457778,
Gunung Tumpeng,-7.455278,107.782500,
Gunung Tumpeng,-6.990000,113.754167,
Gunung Tumpokcemoro,-7.861667,111.825000,
Gunung Tumpoktembelang,-7.858611,111.835556,
Gunung Tumpong,-7.983333,111.306389,
Gunung Tumpu,-1.065800,122.378300,
Gunung Tumpuk,-7.913056,113.671389,
Gunung Tumungguh,-6.643889,107.583611,
Gunung Tuna,-3.622222,128.062500,
Gunung Tuna,-3.543056,128.311389,
Gunung Tunangan,4.289280,116.447440,
Gunung Tundung Mayang,0.213400,117.282400,
Gunung Tunggal,-4.120833,114.683333,
Gunung Tunggal,0.385556,109.217778,
Gunung Tunggal,-0.153400,110.491700,
Gunung Tunggal,-0.451900,104.468000,
Gunung Tunggal,-2.226700,106.154900,
Gunung Tunggang,-2.057778,101.211667,
Gunung Tunggangan,-7.753889,112.529722,
Gunung Tunggangan,-7.260833,110.271389,
Gunung Tunggangan,-7.889444,112.779444,
Gunung Tunggangan,-7.827778,112.421111,
Gunung Tunggangan,-7.786111,111.657222,
Gunung Tunggangan,-8.368889,112.901667,
Gunung Tunggangan,-8.031944,111.684444,
Gunung Tunggeng,-7.910000,112.393611,
Gunung Tunggilis,-6.998333,107.271667,
Gunung Tunggorono,-8.011944,112.452500,
Gunung Tunggul,-0.473600,117.223800,
Gunung Tunggulangin,-6.953333,113.259722,
Gunung Tungkat,-2.480000,102.024600,
Gunung Tungkuh Tige,4.799000,97.023300,
Gunung Tungkup,-7.475278,109.766667,
Gunung Tungkutiga,-4.951944,104.318611,
Gunung Tunjung,-8.009444,112.905833,
Gunung Tunlean,-3.775800,130.775000,
Gunung Tupai,0.150000,110.716667,
Gunung Tuputih,-6.936667,113.185278,
Gunung Turgo,-7.583333,110.416667,
Gunung Turun,-7.083056,110.380000,
Gunung Turunanjalan,-8.325000,116.560278,
Gunung Tusam,3.500500,98.093800,
Gunung Tuterre,-2.506900,139.550200,
Gunung Tuterre,-2.536389,139.593056,
Gunung Tutong,4.902500,97.325000,
Gunung Tutoop,0.920800,111.623300,
Gunung Tutugan,-7.521389,108.105556,
Gunung Tutukan,-7.753611,109.430000,
Gunung Tutukan,-7.597778,109.575278,
Gunung Tutukandamar,-3.309200,115.451700,
Gunung Tutung,4.898000,96.285400,
Gunung Tutup,-7.958333,112.861667,
Gunung Tuwileang,4.604300,96.437300,
Gunung Tuwing,-1.596800,106.023100,
Gunung Tuwini,-1.267300,134.050500,
Gunung Ubedimi,-4.047600,136.161700,
Gunung Ubo-ubo,1.100000,128.683330,
Gunung Ubut Lebung,2.973889,116.656944,
Gunung Ucing,-7.536111,107.946389,
Gunung Ucing,-7.577778,108.053056,
Gunung Udang,-7.737222,113.839444,
Gunung Ueh,4.698400,95.638100,
Gunung Uhe,-3.312500,128.029722,
Gunung Uhwatu,-2.991389,128.313333,
Gunung Ujean,4.664200,95.801300,
Gunung Ujeuen,4.821700,97.126800,
Gunung Ujeuen,4.685278,95.734444,
Gunung Ujung,-7.403056,108.379722,
Gunung Ujung Timur,-7.141111,109.060556,
Gunung Ujung Tuan,0.254800,99.148100,
Gunung Ujungan,-7.254722,107.561944,
Gunung Ujungnajo,-1.595300,100.642300,
Gunung Ukir,-7.891389,112.565833,
Gunung Ukurotak,-3.800000,130.783333,
Gunung Ulahahatu,-3.649167,127.992222,
Gunung Ulapele,-3.710833,127.969722,
Gunung Ulapele,-3.712500,128.003056,
Gunung Ulasa,-3.066111,128.281667,
Gunung Ulatalake,-3.081944,128.315278,
Gunung Ulatnuru,-3.691944,127.992778,
Gunung Ulaula,-3.073611,128.286111,
Gunung Uling Ijuk,4.293100,97.427500,
Gunung Ulu Aek Rambe,1.218056,98.950000,
Gunung Ulu Aek Tusam,1.188056,98.971111,
Gunung Ulu Batang Tibaik,0.289300,99.804500,
Gunung Ulu Sakakaman,-0.880800,116.981700,
Gunung Ulukedangtahu,-0.728333,115.336944,
Gunung Ululue,-3.696944,127.989167,
Gunung Ulumasen,5.045600,95.631900,
Gunung Ulupeutu,4.842800,97.279100,
Gunung Ulusabuk,-4.981389,104.590278,
Gunung Ulutalogon,0.941667,124.425556,
Gunung Umbuk,-7.944444,112.263333,
Gunung Umbutkerap,-7.956400,111.141900,
Gunung Umeh,1.166667,124.800000,
Gunung Umsini,-1.164200,133.959200,
Gunung Unak,0.060000,100.648611,
Gunung Ungasan,-8.817500,115.145800,
Gunung Unggut,-8.868889,116.298333,
Gunung Ungkal,-7.493333,112.018611,
Gunung Uning,3.534000,98.078800,
Gunung Uning Kanis,4.775400,96.955100,
Gunung Uning Sigugur,3.372400,97.798500,
Gunung Unyok Tapang,2.816600,115.083100,
Gunung Unyurgede,-7.399444,108.904444,
Gunung Upah,-3.725278,128.023333,
Gunung Upai,-3.709167,128.046667,
Gunung Upu,1.029200,109.500000,
Gunung Urang,-7.833333,111.296944,
Gunung Urapurapsari,-8.290000,113.000000,
Gunung Uratkembangapi,-8.292778,116.572222,
Gunung Uratlean,-3.800000,130.750000,
Gunung Uratselat,-8.315833,116.629722,
Gunung Urimesing,-3.733611,128.183889,
Gunung Urit,-3.693410,128.251800,
Gunung Urnitu,-3.195000,128.171111,
Gunung Urug,-6.492778,106.632500,
Gunung Urumuka,-4.125200,136.039900,
Gunung Usannu,-3.381800,128.567100,
Gunung Usia,-2.298600,125.991600,
Gunung Utam,-3.611389,133.933611,
Gunung Uter,-7.916944,113.204167,
Gunung Uteuen,5.481800,95.752300,
Gunung Uyelewunkedang,-8.213750,123.774740,
Gunung Uyung,-7.412222,107.483333,
Gunung Uyung,-7.305556,107.571944,
Gunung Vamith,-8.303900,130.823800,
Gunung Vandori,-2.320800,136.727300,
Gunung Wadang,-7.643611,109.651389,
Gunung Wadasgumantung,-7.132500,109.383611,
Gunung Wadasputih,-7.140278,109.672500,
Gunung Wadassinatar,-7.615000,109.811667,
Gunung Wadastingtar,-7.522778,109.545278,
Gunung Wadastumpang,-7.440556,109.630833,
Gunung Wadergandul,-7.806389,111.676111,
Gunung Wagir,-7.162778,110.150000,
Gunung Wagirblimbing,-6.999200,110.275600,
Gunung Wagom,-0.974200,130.772500,
Gunung Wagura,-2.770200,133.859300,
Gunung Wahombaja,-2.602800,121.845800,
Gunung Waihuaputih,-3.691111,128.278056,
Gunung Wainukendi,-0.711667,135.494167,
Gunung Waisilip,-0.246200,130.349300,
Gunung Waisimi,-3.713333,127.977778,
Gunung Waja Kuba,-0.833830,127.768180,
Gunung Wakaitukur,1.350800,127.663300,
Gunung Wakalau,-3.589722,128.213056,
Gunung Wakir,1.580833,124.994167,
Gunung Walaba,-7.493889,108.355278,
Gunung Walahar,-6.873611,108.175556,
Gunung Walahir,-7.504167,107.521667,
Gunung Walairung,-7.917778,111.279722,
Gunung Walana,-7.451944,108.044444,
Gunung Walanda,-7.003889,107.443611,
Gunung Walang,-6.968333,106.850833,
Gunung Walang,-7.413889,107.496667,
Gunung Walang,-7.486667,108.360278,
Gunung Walang,-6.552500,105.646667,
Gunung Walapia,-3.475833,127.925000,
Gunung Walat,-6.910833,106.826111,
Gunung Waleate,-3.664600,128.014800,
Gunung Walik,-6.883333,108.166667,
Gunung Walikukun,-8.049167,111.628056,
Gunung Walil,-6.462500,106.366944,
Gunung Walirang,-7.311944,107.730833,
Gunung Walitang,0.948056,124.771667,
Gunung Wamsue,-0.665000,132.799444,
Gunung Wana,-5.347778,105.728611,
Gunung Wana,-5.330000,105.723056,
Gunung Wanagiri,-7.353333,107.655833,
Gunung Wanalela,-7.545556,109.452500,
Gunung Wanaraba,-7.246667,109.560556,
Gunung Wanasalam,-7.520833,109.744722,
Gunung Wanggameti,-10.121667,120.225000,
Gunung Wanggiye,-2.707778,140.228611,
Gunung Wangi,-6.639444,107.715278,
Gunung Wangi,-7.621944,112.631667,
Gunung Wangking,-0.369444,109.329722,
Gunung Wangsit,-8.483333,116.066667,
Gunung Wangun,-7.179167,108.544167,
Gunung Wangun,-6.613056,107.180556,
Gunung Waombu,-5.233889,121.919722,
Gunung Wapahuhu,-3.527222,128.303889,
Gunung Wara,-7.139444,110.190833,
Gunung Wareng,-7.275833,107.624167,
Gunung Warhuk,-5.670278,133.006389,
Gunung Waringin,-7.195278,107.494444,
Gunung Waringin,-7.208333,107.524722,
Gunung Waringin,-8.176389,111.493056,
Gunung Warkuk,-5.710300,132.967800,
Gunung Waropen,-2.980900,134.392400,
Gunung Warsia,-3.675556,128.255000,
Gunung Waru,-7.934722,114.291389,
Gunung Waru,-7.368889,112.256667,
Gunung Warugogol,-8.137778,111.458056,
Gunung Warung,-7.131111,110.199167,
Gunung Warung,-6.930278,111.195000,
Gunung Wasado,-3.310000,134.732500,
Gunung Wasian,0.901944,124.656944,
Gunung Wasindale,-3.624167,128.035278,
Gunung Wasmansa,-0.893056,131.703056,
Gunung Wasturaja,-7.123611,108.774167,
Gunung Wataikwa,-4.155278,136.830278,
Gunung Watangan,-8.393611,113.497778,
Gunung Watangan,-7.956111,112.935278,
Gunung Wates,-8.132700,114.042800,
Gunung Wati,-8.223611,111.171111,
Gunung Watileo,0.913300,128.248300,
Gunung Watira,-3.257222,128.414444,
Gunung Watu,-7.485278,109.782222,
Gunung Watu,-7.335556,109.988889,
Gunung Watu,-7.497778,109.973333,
Gunung Watu,-7.410200,111.693400,
Gunung Watu,-7.450000,111.851389,
Gunung Watu,-7.370000,111.672222,
Gunung Watu,-8.159722,111.547222,
Gunung Watu,-8.294444,111.672778,
Gunung Watuagung,-7.208056,110.679722,
Gunung Watuajar,-7.025278,111.850833,
Gunung Watuangas,-7.563056,111.191944,
Gunung Watubale,-7.857222,110.577500,
Gunung Watubale,-7.145833,109.647500,
Gunung Watubarul,-7.422222,109.719167,
Gunung Watubarut,-7.570833,109.521944,
Gunung Watubontot,-6.891944,111.431111,
Gunung Watuboto,-8.035000,111.152778,
Gunung Watuburi,-5.225000,121.944722,
Gunung Watucandi,-7.695278,112.460000,
Gunung Watudolog,-6.898889,111.321389,
Gunung Watudukun,-7.101111,110.636667,
Gunung Watugajah,-7.078889,110.403056,
